Year,ProductCode,TradeFlowName,TradeValueK,first,second,third,fourth
2012,2371,Export,1776.526,2,23,237,2371
2009,2329,Import,43.173,2,23,232,2329
2018,2281,Import,317.266,2,22,228,2281
2011,2074,Import,311.006,2,20,207,2074
2011,3845,Import,174693.287,3,38,384,3845
2015,2221,Import,16369.509,2,22,222,2221
2019,2062,Export,169549.271,2,20,206,2062
2016,3334,Import,337.863,3,33,333,3334
2010,3052,Import,198546.171,3,30,305,3052
2017,2515,Export,342.264,2,25,251,2515
2016,2816,Import,77995.947,2,28,281,2816
2018,2873,Import,48480.32,2,28,287,2873
2010,2098,Export,664.202,2,20,209,2098
2019,1061,Export,8663.899,1,10,106,1061
2019,2435,Export,27416.029,2,24,243,2435
2009,2426,Import,995.37,2,24,242,2426
2017,3612,Export,25872.985,3,36,361,3612
2011,0171,Import,2088.224,0,01,017,0171
2009,1474,Import,0.319,1,14,147,1474
2019,1231,Import,5390.423,1,12,123,1231
2018,2066,Import,23882.318,2,20,206,2066
2008,2086,Export,2531.053,2,20,208,2086
2008,2077,Import,323.634,2,20,207,2077
2017,2096,Export,1314.853,2,20,209,2096
2008,3731,Export,861747.935,3,37,373,3731
2015,3827,Export,396.08,3,38,382,3827
2012,3354,Export,1187.643,3,33,335,3354
2018,2835,Export,441.798,2,28,283,2835
2010,3826,Export,95.458,3,38,382,3826
2015,2514,Import,4535.436,2,25,251,2514
2013,2842,Import,17163.812,2,28,284,2842
2008,1011,Import,0.087,1,10,101,1011
2018,3354,Import,2415.313,3,33,335,3354
2015,2082,Import,2659.29,2,20,208,2082
2014,2951,Import,760.996,2,29,295,2951
2008,0181,Import,8151.784,0,01,018,0181
2017,2079,Export,867.261,2,20,207,2079
2015,3021,Import,35.218,3,30,302,3021
2014,2076,Import,6170.576,2,20,207,2076
2015,0171,Import,1889.314,0,01,017,0171
2016,1475,Import,0.573,1,14,147,1475
2011,2022,Import,2656.886,2,20,202,2022
2019,3671,Import,1656.469,3,36,367,3671
2016,3523,Export,282192.178,3,35,352,3523
2011,2834,Import,811047.443,2,28,283,2834
2016,2034,Import,2424.863,2,20,203,2034
2018,2823,Import,2849.378,2,28,282,2823
2016,2342,Export,889.379,2,23,234,2342
2016,0919,Import,8382.697,0,09,091,0919
2011,2436,Export,9944.922,2,24,243,2436
2016,3949,Export,546.322,3,39,394,3949
2013,1411,Import,342.54,1,14,141,1411
2013,2653,Export,415.839,2,26,265,2653
2009,2299,Import,1745.466,2,22,229,2299
2018,2298,Import,2154.941,2,22,229,2298
2008,0913,Import,165.521,0,09,091,0913
2008,2824,Export,7335.724,2,28,282,2824
2011,2064,Import,525.922,2,20,206,2064
2008,0171,Import,184.438,0,01,017,0171
2018,2865,Import,466265.704,2,28,286,2865
2018,2322,Export,33.388,2,23,232,2322
2012,3944,Export,310.734,3,39,394,3944
2008,3441,Export,17592.31,3,34,344,3441
2016,2077,Export,258.214,2,20,207,2077
2010,2082,Import,363.277,2,20,208,2082
2013,0116,Export,174690.548,0,01,011,0116
2010,2067,Export,3131.939,2,20,206,2067
2012,2731,Import,24505.681,2,27,273,2731
2016,3482,Import,1660.868,3,34,348,3482
2014,2621,Import,148611.909,2,26,262,2621
2016,3021,Import,74.303,3,30,302,3021
2008,2813,Import,7640.576,2,28,281,2813
2015,3021,Export,36961.499,3,30,302,3021
2013,0279,Export,39792.463,0,02,027,0279
2010,2392,Export,93253.651,2,23,239,2392
2008,2771,Export,17.112,2,27,277,2771
2008,1479,Import,203239.166,1,14,147,1479
2018,3581,Import,256.274,3,35,358,3581
2010,0115,Export,6905.881,0,01,011,0115
2017,2086,Import,5.537,2,20,208,2086
2011,2076,Export,20029.351,2,20,207,2076
2014,3356,Export,195522.499,3,33,335,3356
2017,0912,Import,6185.815,0,09,091,0912
2011,2021,Import,4.281,2,20,202,2021
2016,3331,Export,5958.84,3,33,333,3331
2012,9100,Export,59561.518,9,91,910,9100
2013,2022,Export,405.949,2,20,202,2022
2010,2824,Export,11246.077,2,28,282,2824
2009,2514,Export,996.967,2,25,251,2514
2012,2631,Import,903.827,2,26,263,2631
2016,0161,Export,1690.92,0,01,016,0161
2008,2653,Import,227.324,2,26,265,2653
2015,2395,Export,49.865,2,23,239,2395
2012,3792,Import,475.055,3,37,379,3792
2010,2257,Export,3516.231,2,22,225,2257
2016,1479,Import,81630.909,1,14,147,1479
2014,2393,Import,190.602,2,23,239,2393
2014,3354,Import,12089.308,3,33,335,3354
2011,0111,Import,29912.35,0,01,011,0111
2016,2077,Import,385.226,2,20,207,2077
2009,2656,Export,7.603,2,26,265,2656
2011,3423,Export,7986.862,3,34,342,3423
2016,2436,Import,254.756,2,24,243,2436
2013,3792,Import,253.386,3,37,379,3792
2013,3271,Import,83.638,3,32,327,3271
2009,2297,Export,36307.878,2,22,229,2297
2018,2761,Import,15.299,2,27,276,2761
2012,2037,Export,311735.948,2,20,203,2037
2008,3492,Export,23437.828,3,34,349,3492
2010,2816,Import,160408.07,2,28,281,2816
2013,2046,Export,9549.917,2,20,204,2046
2018,2296,Export,3744.346,2,22,229,2296
2019,2657,Export,1007.03,2,26,265,2657
2017,2895,Import,7595.383,2,28,289,2895
2010,2295,Import,15042.218,2,22,229,2295
2017,2041,Export,613.998,2,20,204,2041
2010,2999,Import,129863.716,2,29,299,2999
2008,3621,Export,717851.68,3,36,362,3621
2019,3011,Export,408798.064,3,30,301,3011
2018,2076,Export,10252.619,2,20,207,2076
2010,2041,Import,699.934,2,20,204,2041
2019,2741,Import,1258.029,2,27,274,2741
2016,2493,Import,37.45,2,24,249,2493
2018,2515,Import,715.677,2,25,251,2515
2018,2083,Import,8381.719,2,20,208,2083
2010,0272,Import,3178.036,0,02,027,0272
2009,2141,Import,116.065,2,21,214,2141
2009,2631,Import,488.392,2,26,263,2631
2012,2841,Import,33934.32,2,28,284,2841
2013,3915,Export,54096.137,3,39,391,3915
2008,2392,Import,2368.521,2,23,239,2392
2014,2761,Import,123.453,2,27,276,2761
2009,2037,Export,271854.622,2,20,203,2037
2014,3965,Import,4376.201,3,39,396,3965
2013,0119,Import,8814.664,0,01,011,0119
2010,2394,Import,138.461,2,23,239,2394
2015,2064,Export,26295.052,2,20,206,2064
2019,0273,Import,56.952,0,02,027,0273
2013,0111,Import,1131040.877,0,01,011,0111
2015,0279,Export,57542.101,0,02,027,0279
2017,2731,Export,2351.741,2,27,273,2731
2008,2329,Import,37.263,2,23,232,2329
2011,2819,Import,441927.89,2,28,281,2819
2017,3731,Export,2462.645,3,37,373,3731
2019,2653,Import,461.597,2,26,265,2653
2009,3052,Export,26163.616,3,30,305,3052
2019,2835,Export,814.325,2,28,283,2835
2010,3412,Import,933.209,3,34,341,3412
2012,2015,Import,30.328,2,20,201,2015
2013,2824,Import,55636.237,2,28,282,2824
2012,2493,Export,23447.172,2,24,249,2493
2012,2812,Import,541640.887,2,28,281,2812
2009,3253,Export,55994.929,3,32,325,3253
2015,2879,Import,735743.241,2,28,287,2879
2012,1479,Import,152776.09,1,14,147,1479
2011,0139,Import,9909.512,0,01,013,0139
2013,1011,Export,31219.061,1,10,101,1011
2017,2439,Import,415.926,2,24,243,2439
2019,2752,Import,7245.658,2,27,275,2752
2008,2873,Import,115884.837,2,28,287,2873
2010,1321,Import,2797904.67,1,13,132,1321
2013,1061,Import,13517.793,1,10,106,1061
2016,2676,Import,5825.119,2,26,267,2676
2016,3671,Export,107.326,3,36,367,3671
2017,2086,Export,2727.918,2,20,208,2086
2013,1311,Import,32728.533,1,13,131,1311
2009,1499,Import,3647.698,1,14,149,1499
2012,2299,Import,3436.878,2,22,229,2299
2010,9100,Export,26843.984,9,91,910,9100
2011,2085,Export,586058.329,2,20,208,2085
2012,2869,Export,163863.361,2,28,286,2869
2016,3142,Export,126258.262,3,31,314,3142
2019,2321,Import,1882.242,2,23,232,2321
2019,2047,Import,1185.937,2,20,204,2047
2011,3142,Export,127542.37,3,31,314,3142
2015,0912,Import,3946.84,0,09,091,0912
2016,3264,Import,6012.612,3,32,326,3264
2014,3751,Import,38845.682,3,37,375,3751
2008,2371,Import,18.812,2,23,237,2371
2018,2813,Export,1530.59,2,28,281,2813
2019,3661,Export,29393.091,3,36,366,3661
2008,1311,Export,4351080.549,1,13,131,1311
2019,3955,Import,2453.583,3,39,395,3955
2008,2046,Import,11140.505,2,20,204,2046
2015,2952,Export,10.871,2,29,295,2952
2017,3425,Import,5338.394,3,34,342,3425
2008,3955,Export,55.535,3,39,395,3955
2017,2045,Export,3017.878,2,20,204,2045
2014,3827,Import,10720.105,3,38,382,3827
2018,2893,Export,159.359,2,28,289,2893
2011,2653,Export,727.531,2,26,265,2653
2012,3826,Import,100160.007,3,38,382,3826
2010,3825,Import,155466.887,3,38,382,3825
2008,2323,Import,8.188,2,23,232,2323
2008,3581,Import,233.481,3,35,358,3581
2013,2396,Export,26.489,2,23,239,2396
