Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValueK,Quantity,ProductDescription,QtyUnit,NetWeightKG
IU,BRA,2655,Brazil,USA,United States,2008,Export,6,4.119,1959,"Fiber cans, tubes, bobbins, drums, ",Kg,1959
IU,BRA,2655,Brazil,USA,United States,2008,Import,5,4.945,1608,"Fiber cans, tubes, bobbins, drums, ",Kg,1608
IU,BRA,2655,Brazil,USA,United States,2009,Export,6,4.003,6296,"Fiber cans, tubes, bobbins, drums, ",Kg,6296
IU,BRA,2655,Brazil,USA,United States,2009,Import,5,137.701,72011,"Fiber cans, tubes, bobbins, drums, ",Kg,72011
IU,BRA,2655,Brazil,USA,United States,2010,Export,6,31.106,12143,"Fiber cans, tubes, bobbins, drums, ",Kg,12143
IU,BRA,2655,Brazil,USA,United States,2010,Import,5,718.731,543817,"Fiber cans, tubes, bobbins, drums, ",Kg,543817
IU,BRA,2655,Brazil,USA,United States,2011,Export,6,23.346,11727,"Fiber cans, tubes, bobbins, drums, ",Kg,11727
IU,BRA,2655,Brazil,USA,United States,2011,Import,5,1056.953,784581,"Fiber cans, tubes, bobbins, drums, ",Kg,784581
IU,BRA,2655,Brazil,USA,United States,2012,Export,6,32.534,12237,"Fiber cans, tubes, bobbins, drums, ",Kg,12237
IU,BRA,2655,Brazil,USA,United States,2012,Import,5,822.034,578008,"Fiber cans, tubes, bobbins, drums, ",Kg,578008
IU,BRA,2655,Brazil,USA,United States,2013,Export,6,36.846,12020,"Fiber cans, tubes, bobbins, drums, ",Kg,12020
IU,BRA,2655,Brazil,USA,United States,2013,Import,5,815.895,587480,"Fiber cans, tubes, bobbins, drums, ",Kg,587480
IU,BRA,2655,Brazil,USA,United States,2014,Export,6,18.356,7430,"Fiber cans, tubes, bobbins, drums, ",Kg,7430
IU,BRA,2655,Brazil,USA,United States,2014,Import,5,753.763,520940,"Fiber cans, tubes, bobbins, drums, ",Kg,520940
IU,BRA,2655,Brazil,USA,United States,2015,Export,6,17.457,5655,"Fiber cans, tubes, bobbins, drums, ",Kg,5655
IU,BRA,2655,Brazil,USA,United States,2015,Import,5,168.81,87792,"Fiber cans, tubes, bobbins, drums, ",Kg,87792
IU,BRA,2655,Brazil,USA,United States,2016,Export,6,67.838,28740,"Fiber cans, tubes, bobbins, drums, ",Kg,28740
IU,BRA,2655,Brazil,USA,United States,2016,Import,5,111.909,41844,"Fiber cans, tubes, bobbins, drums, ",Kg,41844
IU,BRA,2655,Brazil,USA,United States,2017,Export,6,63.439,28683,"Fiber cans, tubes, bobbins, drums, ",Kg,28683
IU,BRA,2655,Brazil,USA,United States,2017,Import,5,101.503,19416,"Fiber cans, tubes, bobbins, drums, ",Kg,0
IU,BRA,2655,Brazil,USA,United States,2018,Export,6,46.43,14865,"Fiber cans, tubes, bobbins, drums, ",Kg,14865
IU,BRA,2655,Brazil,USA,United States,2018,Import,5,110.89,32784,"Fiber cans, tubes, bobbins, drums, ",Kg,5
IU,BRA,2655,Brazil,USA,United States,2019,Export,6,1.507,1468,"Fiber cans, tubes, bobbins, drums, ",Kg,1468
IU,BRA,2655,Brazil,USA,United States,2019,Import,5,32.727,12408,"Fiber cans, tubes, bobbins, drums, ",Kg,
IU,BRA,2656,Brazil,USA,United States,2008,Export,6,2.274,520,Sanitary food and beverage containe,Kg,520
IU,BRA,2656,Brazil,USA,United States,2008,Import,5,118.685,25581,Sanitary food and beverage containe,Kg,25581
IU,BRA,2656,Brazil,USA,United States,2009,Export,6,7.603,281,Sanitary food and beverage containe,Kg,281
IU,BRA,2656,Brazil,USA,United States,2009,Import,5,205.104,41822,Sanitary food and beverage containe,Kg,41822
IU,BRA,2656,Brazil,USA,United States,2010,Export,6,0.892,201,Sanitary food and beverage containe,Kg,201
IU,BRA,2656,Brazil,USA,United States,2010,Import,5,445.132,98642,Sanitary food and beverage containe,Kg,98642
IU,BRA,2656,Brazil,USA,United States,2011,Export,6,0.765,75,Sanitary food and beverage containe,Kg,75
IU,BRA,2656,Brazil,USA,United States,2011,Import,5,519.749,103143,Sanitary food and beverage containe,Kg,103143
IU,BRA,2656,Brazil,USA,United States,2012,Export,6,2.602,64,Sanitary food and beverage containe,Kg,64
IU,BRA,2656,Brazil,USA,United States,2012,Import,5,372.588,83894,Sanitary food and beverage containe,Kg,83894
IU,BRA,2656,Brazil,USA,United States,2013,Export,6,3.592,92,Sanitary food and beverage containe,Kg,92
IU,BRA,2656,Brazil,USA,United States,2013,Import,5,595.181,120805,Sanitary food and beverage containe,Kg,120805
IU,BRA,2656,Brazil,USA,United States,2014,Export,6,4.29,146,Sanitary food and beverage containe,Kg,146
IU,BRA,2656,Brazil,USA,United States,2014,Import,5,626.276,134802,Sanitary food and beverage containe,Kg,134802
IU,BRA,2656,Brazil,USA,United States,2015,Export,6,20.758,823,Sanitary food and beverage containe,Kg,823
IU,BRA,2656,Brazil,USA,United States,2015,Import,5,497.462,132139,Sanitary food and beverage containe,Kg,132139
IU,BRA,2656,Brazil,USA,United States,2016,Export,6,202.341,23014,Sanitary food and beverage containe,Kg,23014
IU,BRA,2656,Brazil,USA,United States,2016,Import,5,592.753,152239,Sanitary food and beverage containe,Kg,152239
IU,BRA,2656,Brazil,USA,United States,2017,Export,6,105.292,11509,Sanitary food and beverage containe,Kg,11509
IU,BRA,2656,Brazil,USA,United States,2017,Import,5,479.55,128129,Sanitary food and beverage containe,Kg,2
IU,BRA,2656,Brazil,USA,United States,2018,Export,6,246.957,105476,Sanitary food and beverage containe,Kg,31880
IU,BRA,2656,Brazil,USA,United States,2018,Import,5,560.564,144810,Sanitary food and beverage containe,Kg,652
IU,BRA,2656,Brazil,USA,United States,2019,Export,6,521.745,215953,Sanitary food and beverage containe,Kg,44438
IU,BRA,2656,Brazil,USA,United States,2019,Import,5,601.447,155879,Sanitary food and beverage containe,Kg,155879
IU,BRA,2657,Brazil,USA,United States,2008,Export,6,54.069,6340,Folding paperboard boxes,Kg,6340
IU,BRA,2657,Brazil,USA,United States,2008,Import,5,314.575,100719,Folding paperboard boxes,Kg,100719
IU,BRA,2657,Brazil,USA,United States,2009,Export,6,42.557,2289,Folding paperboard boxes,Kg,2289
IU,BRA,2657,Brazil,USA,United States,2009,Import,5,406.435,125882,Folding paperboard boxes,Kg,125882
IU,BRA,2657,Brazil,USA,United States,2010,Export,6,31.806,12693,Folding paperboard boxes,Kg,12693
IU,BRA,2657,Brazil,USA,United States,2010,Import,5,865.116,261712,Folding paperboard boxes,Kg,261712
IU,BRA,2657,Brazil,USA,United States,2011,Export,6,110.596,25230,Folding paperboard boxes,Kg,25230
IU,BRA,2657,Brazil,USA,United States,2011,Import,5,1303.728,302888,Folding paperboard boxes,Kg,302888
IU,BRA,2657,Brazil,USA,United States,2012,Export,6,146.66,22221,Folding paperboard boxes,Kg,22221
IU,BRA,2657,Brazil,USA,United States,2012,Import,5,1592.469,388082,Folding paperboard boxes,Kg,388082
IU,BRA,2657,Brazil,USA,United States,2013,Export,6,54.385,15709,Folding paperboard boxes,Kg,15709
IU,BRA,2657,Brazil,USA,United States,2013,Import,5,1841.575,522163,Folding paperboard boxes,Kg,522163
IU,BRA,2657,Brazil,USA,United States,2014,Export,6,147.269,5856,Folding paperboard boxes,Kg,5856
IU,BRA,2657,Brazil,USA,United States,2014,Import,5,1601.425,465052,Folding paperboard boxes,Kg,465052
IU,BRA,2657,Brazil,USA,United States,2015,Export,6,124.551,20902,Folding paperboard boxes,Kg,20902
IU,BRA,2657,Brazil,USA,United States,2015,Import,5,1265.059,1005790,Folding paperboard boxes,Kg,1005790
IU,BRA,2657,Brazil,USA,United States,2016,Export,6,126.672,19131,Folding paperboard boxes,Kg,19131
IU,BRA,2657,Brazil,USA,United States,2016,Import,5,1057.893,367756,Folding paperboard boxes,Kg,367756
IU,BRA,2657,Brazil,USA,United States,2017,Export,6,78.756,11131.257,Folding paperboard boxes,Kg,11124
IU,BRA,2657,Brazil,USA,United States,2017,Import,5,562.073,182184,Folding paperboard boxes,Kg,0
IU,BRA,2657,Brazil,USA,United States,2018,Export,6,124.939,60013.368,Folding paperboard boxes,Kg,10810
IU,BRA,2657,Brazil,USA,United States,2018,Import,5,308.742,76399,Folding paperboard boxes,Kg,0
IU,BRA,2657,Brazil,USA,United States,2019,Export,6,1007.03,430982.467,Folding paperboard boxes,Kg,299721
IU,BRA,2657,Brazil,USA,United States,2019,Import,5,401,101410,Folding paperboard boxes,Kg,0
IU,BRA,267,Brazil,USA,United States,2008,Export,6,18917.18,5487308,Converted paper and paperboard prod,Kg,5487308
IU,BRA,267,Brazil,USA,United States,2008,Import,5,4.749,153,Converted paper and paperboard prod,Area  SM,47
IU,BRA,267,Brazil,USA,United States,2008,Import,5,81503.291,8878519,Converted paper and paperboard prod,Kg,8878519
IU,BRA,267,Brazil,USA,United States,2009,Export,6,11474.744,4193963,Converted paper and paperboard prod,Kg,4193963
IU,BRA,267,Brazil,USA,United States,2009,Import,5,0.717,8,Converted paper and paperboard prod,Area  SM,29
IU,BRA,267,Brazil,USA,United States,2009,Import,5,67555.189,7182684,Converted paper and paperboard prod,Kg,7182684
IU,BRA,267,Brazil,USA,United States,2010,Export,6,11880.907,4477097,Converted paper and paperboard prod,Kg,4477097
IU,BRA,267,Brazil,USA,United States,2010,Import,5,0.316,736,Converted paper and paperboard prod,Area  SM,260
IU,BRA,267,Brazil,USA,United States,2010,Import,5,89712.039,10770906,Converted paper and paperboard prod,Kg,10770906
IU,BRA,267,Brazil,USA,United States,2011,Export,6,0.068,2,Converted paper and paperboard prod,Area  SM,2
IU,BRA,267,Brazil,USA,United States,2011,Export,6,14018.142,4997518,Converted paper and paperboard prod,Kg,4997518
IU,BRA,267,Brazil,USA,United States,2011,Import,5,0.032,4,Converted paper and paperboard prod,Area  SM,2
IU,BRA,267,Brazil,USA,United States,2011,Import,5,111998.72,13599222,Converted paper and paperboard prod,Kg,13599222
IU,BRA,267,Brazil,USA,United States,2012,Export,6,1.497,13,Converted paper and paperboard prod,Area  SM,13
IU,BRA,267,Brazil,USA,United States,2012,Export,6,12676.31,4475065,Converted paper and paperboard prod,Kg,4475065
IU,BRA,267,Brazil,USA,United States,2012,Import,5,2.083,21,Converted paper and paperboard prod,Area  SM,164
IU,BRA,267,Brazil,USA,United States,2012,Import,5,113485.07,12286844,Converted paper and paperboard prod,Kg,12286844
IU,BRA,267,Brazil,USA,United States,2013,Export,6,15926.679,5962859,Converted paper and paperboard prod,Kg,5962859
IU,BRA,267,Brazil,USA,United States,2013,Import,5,41.134,17949,Converted paper and paperboard prod,Area  SM,3876
IU,BRA,267,Brazil,USA,United States,2013,Import,5,122236.487,14290878,Converted paper and paperboard prod,Kg,14290878
IU,BRA,267,Brazil,USA,United States,2014,Export,6,0.034,1,Converted paper and paperboard prod,Area  SM,3
IU,BRA,267,Brazil,USA,United States,2014,Export,6,21996.75,7952677,Converted paper and paperboard prod,Kg,7952677
IU,BRA,267,Brazil,USA,United States,2014,Import,5,4.996,471,Converted paper and paperboard prod,Area  SM,915
IU,BRA,267,Brazil,USA,United States,2014,Import,5,122636.863,13822124,Converted paper and paperboard prod,Kg,13822124
IU,BRA,267,Brazil,USA,United States,2015,Export,6,21071.554,9298633,Converted paper and paperboard prod,Kg,9298633
IU,BRA,267,Brazil,USA,United States,2015,Import,5,39.374,17135,Converted paper and paperboard prod,Area  SM,19564
IU,BRA,267,Brazil,USA,United States,2015,Import,5,99163.169,11322297,Converted paper and paperboard prod,Kg,11322297
IU,BRA,267,Brazil,USA,United States,2016,Export,6,26506.606,12542255,Converted paper and paperboard prod,Kg,12542255
IU,BRA,267,Brazil,USA,United States,2016,Import,5,6.628,1365,Converted paper and paperboard prod,Area  SM,1267
IU,BRA,267,Brazil,USA,United States,2016,Import,5,85324.977,8297206,Converted paper and paperboard prod,Kg,8297206
IU,BRA,267,Brazil,USA,United States,2017,Export,6,28278.695,14527663.03,Converted paper and paperboard prod,Kg,14523165
IU,BRA,267,Brazil,USA,United States,2017,Import,5,30.76,1144,Converted paper and paperboard prod,Area  SM,442
IU,BRA,267,Brazil,USA,United States,2017,Import,5,91333.627,9088721,Converted paper and paperboard prod,Kg,1724210
IU,BRA,267,Brazil,USA,United States,2018,Export,6,42928.378,18860564.22,Converted paper and paperboard prod,Kg,18477455
IU,BRA,267,Brazil,USA,United States,2018,Import,5,19.862,17931,Converted paper and paperboard prod,Area  SM,2146
IU,BRA,267,Brazil,USA,United States,2018,Import,5,90906.19,8932542,Converted paper and paperboard prod,Kg,697686
IU,BRA,267,Brazil,USA,United States,2019,Export,6,50822.02,22114676.24,Converted paper and paperboard prod,Kg,21928664
IU,BRA,267,Brazil,USA,United States,2019,Import,5,6.915,572,Converted paper and paperboard prod,Area  SM,417
IU,BRA,267,Brazil,USA,United States,2019,Import,5,92249.086,8582806,Converted paper and paperboard prod,Kg,409535
IU,BRA,2672,Brazil,USA,United States,2008,Export,6,6577.467,400336,"Paper, coated and laminated, except",Kg,400336
IU,BRA,2672,Brazil,USA,United States,2008,Import,5,69044.735,5734823,"Paper, coated and laminated, except",Kg,5734823
IU,BRA,2672,Brazil,USA,United States,2009,Export,6,1953.568,126465,"Paper, coated and laminated, except",Kg,126465
IU,BRA,2672,Brazil,USA,United States,2009,Import,5,58226.252,5207083,"Paper, coated and laminated, except",Kg,5207083
IU,BRA,2672,Brazil,USA,United States,2010,Export,6,2269.799,91102,"Paper, coated and laminated, except",Kg,91102
IU,BRA,2672,Brazil,USA,United States,2010,Import,5,75429.088,7600012,"Paper, coated and laminated, except",Kg,7600012
IU,BRA,2672,Brazil,USA,United States,2011,Export,6,3209.112,127246,"Paper, coated and laminated, except",Kg,127246
IU,BRA,2672,Brazil,USA,United States,2011,Import,5,88544.077,8530277,"Paper, coated and laminated, except",Kg,8530277
IU,BRA,2672,Brazil,USA,United States,2012,Export,6,2784.767,83763,"Paper, coated and laminated, except",Kg,83763
IU,BRA,2672,Brazil,USA,United States,2012,Import,5,89529.324,7501097,"Paper, coated and laminated, except",Kg,7501097
IU,BRA,2672,Brazil,USA,United States,2013,Export,6,2971.677,139094,"Paper, coated and laminated, except",Kg,139094
IU,BRA,2672,Brazil,USA,United States,2013,Import,5,90327.05,7749653,"Paper, coated and laminated, except",Kg,7749653
IU,BRA,2672,Brazil,USA,United States,2014,Export,6,2553.127,143056,"Paper, coated and laminated, except",Kg,143056
IU,BRA,2672,Brazil,USA,United States,2014,Import,5,91763.324,7841386,"Paper, coated and laminated, except",Kg,7841386
IU,BRA,2672,Brazil,USA,United States,2015,Export,6,2326.191,171059,"Paper, coated and laminated, except",Kg,171059
IU,BRA,2672,Brazil,USA,United States,2015,Import,5,70146.13,6436097,"Paper, coated and laminated, except",Kg,6436097
IU,BRA,2672,Brazil,USA,United States,2016,Export,6,3346.591,225195,"Paper, coated and laminated, except",Kg,225195
IU,BRA,2672,Brazil,USA,United States,2016,Import,5,67806.072,6107250,"Paper, coated and laminated, except",Kg,6107250
IU,BRA,2672,Brazil,USA,United States,2017,Export,6,2198.733,145234.045,"Paper, coated and laminated, except",Kg,145112
IU,BRA,2672,Brazil,USA,United States,2017,Import,5,71441.737,6180838,"Paper, coated and laminated, except",Kg,0
IU,BRA,2672,Brazil,USA,United States,2018,Export,6,13291.038,1769557.826,"Paper, coated and laminated, except",Kg,1724565
IU,BRA,2672,Brazil,USA,United States,2018,Import,5,74461.644,6856531,"Paper, coated and laminated, except",Kg,0
IU,BRA,2672,Brazil,USA,United States,2019,Export,6,16318,2142585.617,"Paper, coated and laminated, except",Kg,2129488
IU,BRA,2672,Brazil,USA,United States,2019,Import,5,79065.55,7180205,"Paper, coated and laminated, except",Kg,0
IU,BRA,2673,Brazil,USA,United States,2008,Export,6,8732.52,2822464,"Sacks and bags of plastics, foil an",Kg,2822464
IU,BRA,2673,Brazil,USA,United States,2008,Import,5,5821.561,1198087,"Sacks and bags of plastics, foil an",Kg,1198087
IU,BRA,2673,Brazil,USA,United States,2009,Export,6,6637.667,2148596,"Sacks and bags of plastics, foil an",Kg,2148596
IU,BRA,2673,Brazil,USA,United States,2009,Import,5,3048.877,466602,"Sacks and bags of plastics, foil an",Kg,466602
IU,BRA,2673,Brazil,USA,United States,2010,Export,6,6447.669,2462806,"Sacks and bags of plastics, foil an",Kg,2462806
IU,BRA,2673,Brazil,USA,United States,2010,Import,5,3779.05,580306,"Sacks and bags of plastics, foil an",Kg,580306
IU,BRA,2673,Brazil,USA,United States,2011,Export,6,7052.759,2499727,"Sacks and bags of plastics, foil an",Kg,2499727
IU,BRA,2673,Brazil,USA,United States,2011,Import,5,7350.714,1300852,"Sacks and bags of plastics, foil an",Kg,1300852
IU,BRA,2673,Brazil,USA,United States,2012,Export,6,6750.898,2291485,"Sacks and bags of plastics, foil an",Kg,2291485
IU,BRA,2673,Brazil,USA,United States,2012,Import,5,8511.009,1527869,"Sacks and bags of plastics, foil an",Kg,1527869
IU,BRA,2673,Brazil,USA,United States,2013,Export,6,8042.566,2667475,"Sacks and bags of plastics, foil an",Kg,2667475
IU,BRA,2673,Brazil,USA,United States,2013,Import,5,11359.842,2222803,"Sacks and bags of plastics, foil an",Kg,2222803
IU,BRA,2673,Brazil,USA,United States,2014,Export,6,13228.264,3812367,"Sacks and bags of plastics, foil an",Kg,3812367
IU,BRA,2673,Brazil,USA,United States,2014,Import,5,10867.361,1961760,"Sacks and bags of plastics, foil an",Kg,1961760
IU,BRA,2673,Brazil,USA,United States,2015,Export,6,10298.875,3569724,"Sacks and bags of plastics, foil an",Kg,3569724
IU,BRA,2673,Brazil,USA,United States,2015,Import,5,10482.729,1642747,"Sacks and bags of plastics, foil an",Kg,1642747
IU,BRA,2673,Brazil,USA,United States,2016,Export,6,12721.399,4833440,"Sacks and bags of plastics, foil an",Kg,4833440
IU,BRA,2673,Brazil,USA,United States,2016,Import,5,5374.103,552090,"Sacks and bags of plastics, foil an",Kg,552090
IU,BRA,2673,Brazil,USA,United States,2017,Export,6,12879.255,5169200.501,"Sacks and bags of plastics, foil an",Kg,5163969
IU,BRA,2673,Brazil,USA,United States,2017,Import,5,4437.225,376457,"Sacks and bags of plastics, foil an",Kg,0
IU,BRA,2673,Brazil,USA,United States,2018,Export,6,13077.81,5033474.064,"Sacks and bags of plastics, foil an",Kg,4963904
IU,BRA,2673,Brazil,USA,United States,2018,Import,5,5448.771,475032,"Sacks and bags of plastics, foil an",Kg,0
IU,BRA,2673,Brazil,USA,United States,2019,Export,6,14234.969,5849233.972,"Sacks and bags of plastics, foil an",Kg,5832662
IU,BRA,2673,Brazil,USA,United States,2019,Import,5,6132.944,455286,"Sacks and bags of plastics, foil an",Kg,0
IU,BRA,2674,Brazil,USA,United States,2008,Export,6,3105.819,2163625,Bags; uncoated paper and multiwall,Kg,2163625
IU,BRA,2674,Brazil,USA,United States,2008,Import,5,154.87,52658,Bags; uncoated paper and multiwall,Kg,52658
IU,BRA,2674,Brazil,USA,United States,2009,Export,6,2570.295,1852833,Bags; uncoated paper and multiwall,Kg,1852833
IU,BRA,2674,Brazil,USA,United States,2009,Import,5,11.019,8260,Bags; uncoated paper and multiwall,Kg,8260
IU,BRA,2674,Brazil,USA,United States,2010,Export,6,2919.213,1921253,Bags; uncoated paper and multiwall,Kg,1921253
IU,BRA,2674,Brazil,USA,United States,2010,Import,5,104.797,38755,Bags; uncoated paper and multiwall,Kg,38755
IU,BRA,2674,Brazil,USA,United States,2011,Export,6,3655.104,2368388,Bags; uncoated paper and multiwall,Kg,2368388
IU,BRA,2674,Brazil,USA,United States,2011,Import,5,87.454,54121,Bags; uncoated paper and multiwall,Kg,54121
IU,BRA,2674,Brazil,USA,United States,2012,Export,6,3070.492,2097321,Bags; uncoated paper and multiwall,Kg,2097321
IU,BRA,2674,Brazil,USA,United States,2012,Import,5,17.464,4242,Bags; uncoated paper and multiwall,Kg,4242
